clusterName,NSForest_markers,f_score
Podocyte,"['ENSG00000139304', 'ENSG00000151490']",0.9437621202327084
Distal Convoluted Tubule Cell Type 2,"['ENSG00000082397', 'ENSG00000179399', 'ENSG00000070915', 'ENSG00000182168']",0.2323360916613621
Distal Convoluted Tubule Cell Type 1,"['ENSG00000242029', 'ENSG00000119121']",0.6562714187799863
Cycling Distal Convoluted Tubule Cell,"['ENSG00000066279', 'ENSG00000124562']",0.5
Macula Densa Cell,"['ENSG00000139220', 'ENSG00000089250']",0.4788627010849233
Adaptive / Maladaptive / Repairing Thick Ascending Limb Cell,"['ENSG00000115221', 'ENSG00000036828']",0.5144328662115223
Medullary Thick Ascending Limb Cell,"['ENSG00000171724', 'ENSG00000242029']",0.6886169386169386
Degenerative Medullary Thick Ascending Limb Cell,"['ENSG00000169344', 'ENSG00000074803', 'ENSG00000166165', 'ENSG00000228716', 'ENSG00000089220']",0.2781173594132029
Degenerative Descending Thin Limb Cell Type 3,"['ENSG00000172461', 'ENSG00000115641']",0.5310531053105311
Descending Thin Limb Cell Type 1,"['ENSG00000150471', 'ENSG00000007062']",0.5609607783520827
Descending Thin Limb Cell Type 2,"['ENSG00000156687', 'ENSG00000229981']",0.5447390223695112
Parietal Epithelial Cell,"['ENSG00000000971', 'ENSG00000229981']",0.523598820058997
Adaptive / Maladaptive / Repairing Proximal Tubule Epithelial Cell,"['ENSG00000284377', 'ENSG00000170579']",0.6183614350441952
Proximal Tubule Epithelial Cell Segment 3,"['ENSG00000249252', 'ENSG00000185046', 'ENSG00000107611']",0.4815450643776824
Degenerative Proximal Tubule Epithelial Cell,"['ENSG00000197375', 'ENSG00000158296']",0.5052887908073967
Proximal Tubule Epithelial Cell Segment 1 / Segment 2,"['ENSG00000250799', 'ENSG00000171759']",0.6192490902097695
Papillary Tip Epithelial Cell,"['ENSG00000176153', 'ENSG00000073282']",0.6872586872586872
Degenerative Inner Medullary Collecting Duct Cell,"['ENSG00000132874', 'ENSG00000137673', 'ENSG00000150201']",0.5358527131782945
Degenerative Ascending Thin Limb Cell,"['ENSG00000109610', 'ENSG00000140600', 'ENSG00000085662']",0.5500342700479781
Descending Thin Limb Cell Type 3,"['ENSG00000249776', 'ENSG00000188883']",0.5563524590163934
Ascending Thin Limb Cell,"['ENSG00000064787', 'ENSG00000140600']",0.6219806763285024
Degenerative Connecting Tubule Cell,"['ENSG00000104327', 'ENSG00000136531', 'ENSG00000101443']",0.1676829268292683
Degenerative Outer Medullary Collecting Duct Principal Cell,"['ENSG00000160951', 'ENSG00000165272', 'ENSG00000115457']",0.4743232987604351
Transitional Principal-Intercalated Cell,"['ENSG00000147606', 'ENSG00000166828', 'ENSG00000157404', 'ENSG00000150201']",0.2824133504492939
Connecting Tubule Principal Cell,"['ENSG00000159167', 'ENSG00000104327']",0.5511288180610889
Cortical Thick Ascending Limb Cell,"['ENSG00000113946', 'ENSG00000169344']",0.7407174323473883
Cycling Proximal Tubule Epithelial Cell,"['ENSG00000139734', 'ENSG00000109685', 'ENSG00000146555']",0.2448979591836734
Inner Medullary Collecting Duct Cell,"['ENSG00000249853', 'ENSG00000267134']",0.7505773672055427
Outer Medullary Collecting Duct Principal Cell,"['ENSG00000254789', 'ENSG00000160111']",0.5169722980881779
Cycling Connecting Tubule Cell,"['ENSG00000197372', 'ENSG00000092140', 'ENSG00000178445']",0.3333333333333333
Cortical Collecting Duct Principal Cell,"['ENSG00000182752', 'ENSG00000259905']",0.5710491367861886
Outer Medullary Collecting Duct Intercalated Cell Type A,"['ENSG00000233215', 'ENSG00000106302']",0.7174616006467259
Connecting Tubule Intercalated Cell Type A,"['ENSG00000145147', 'ENSG00000109684']",0.025852163921869
Cortical Collecting Duct Intercalated Cell Type A,"['ENSG00000144227', 'ENSG00000185274']",0.6984835895305359
Intercalated Cell Type B,['ENSG00000113073'],0.7153096330275229
Connecting Tubule Cell,"['ENSG00000251504', 'ENSG00000136531']",0.4894333488156061
