,PMID,PMCID,DOI,mapping_method,uberon_entity_term,uberon_entity_id,author_category,dataset_source,collection_id,collection_version_id,dataset_id,dataset_version_id,author_cell_term,author_cell_set,match,cell_ontology_term,cell_ontology_id,uuid
24,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,EC venous systemic,EC venous systemic,skos:exactMatch,vein endothelial cell,http://purl.obolibrary.org/obo/CL_0002543,j8mkcdlvi2ac
25,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Goblet (bronchial),Goblet (bronchial),skos:exactMatch,bronchial goblet cell,http://purl.obolibrary.org/obo/CL_1000312,npij1cswcf5n
26,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Goblet (nasal),Goblet (nasal),skos:exactMatch,nasal mucosa goblet cell,http://purl.obolibrary.org/obo/CL_0002480,o3ralvb8fcni
27,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Goblet (subsegmental),Goblet (subsegmental),skos:relatedMatch,tracheobronchial goblet cell,http://purl.obolibrary.org/obo/CL_0019003,tw3v27a3bct3
28,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Hematopoietic stem cells,Hematopoietic stem cells,skos:exactMatch,hematopoietic stem cell,http://purl.obolibrary.org/obo/CL_0000037,u05wx6lwppty
29,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Hillock-like,Hillock-like,skos:exactMatch,respiratory hillock cell,http://purl.obolibrary.org/obo/CL_4030023,oaaose05tgi7
30,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Interstitial Mph perivascular,Interstitial Mph perivascular,skos:exactMatch,lung interstitial macrophage,http://purl.obolibrary.org/obo/CL_4033043,qjsren2j014y
31,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Ionocyte,Ionocyte,skos:exactMatch,ionocyte,http://purl.obolibrary.org/obo/CL_0005006,i4tm7k2909vc
32,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Lymphatic EC differentiating,Lymphatic EC differentiating,skos:relatedMatch,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,xhfmo2gjza2e
33,37291214,PMC10287567,doi.org/10.1038/s41591-023-02327-2,manual,lung,http://purl.obolibrary.org/obo/UBERON_0002048,ann_finest_level,cellxgene.cziscience.com,6f6d381a-7701-4781-935c-db10d30de293,05e5e8d5-26bb-42d6-82df-d734e1663024,066943a2-fdac-4b29-b348-40cede398e4e,b351804c-293e-4aeb-9c4c-043db67f4540,Lymphatic EC mature,Lymphatic EC mature,skos:exactMatch,endothelial cell of lymphatic vessel,http://purl.obolibrary.org/obo/CL_0002138,cwnr1xat0nk9
