,external_gene_name,ensembl_gene_id,entrezgene_id
83838,TMEM101,ENSG00000091947,84336
83839,DDX49,ENSG00000105671,54555
83841,MIR488,ENSG00000202609,574441
83846,MIR3121,ENSG00000265435,100423032
83847,OVAAL,ENSG00000236719,148756
83848,VMA22,ENSG00000136710,84317
83854,C17orf107,ENSG00000205710,100130311
83855,RNU5E-1,ENSG00000199347,26829
83856,FAM86B1,ENSG00000186523,85002
83857,RNU5F-1,ENSG00000199377,26828
83858,RNU5D-1,ENSG00000200169,26830
83859,GAS7,ENSG00000007237,8522
83860,SNHG12,ENSG00000197989,85028
83861,GALC,ENSG00000054983,2581
83862,PECR,ENSG00000115425,55825
83863,NPIPB13,ENSG00000198064,613037
83864,SLC7A6OS,ENSG00000103061,84138
83865,IGFBP2,ENSG00000115457,3485
83866,MT1G,ENSG00000125144,4495
83867,ZDHHC2,ENSG00000104219,51201
83869,GFOD2,ENSG00000141098,81577
83870,TEX101,ENSG00000131126,83639
83872,RNU11,ENSG00000274978,26824
83880,DBI,ENSG00000155368,1622
83887,LDC1P,ENSG00000293391,149086
83888,TEDC2,ENSG00000162062,80178
83889,SHC2,ENSG00000129946,25759
83893,STMN4,ENSG00000015592,81551
83894,AK1,ENSG00000106992,203
83895,C6orf89,ENSG00000198663,221477
83899,TM4SF5,ENSG00000142484,9032
83904,FOXJ1,ENSG00000129654,2302
83908,LIMD1,ENSG00000144791,8994
83909,IGFBP7,ENSG00000163453,3490
83910,PIP4K2B,ENSG00000276293,8396
83912,TMEM253,ENSG00000232070,643382
83914,LHCGR,ENSG00000138039,3973
83919,LINC01562,ENSG00000203356,105378716
83923,PWWP3A,ENSG00000160953,84939
83924,KRT17,ENSG00000128422,3872
83926,EPS15-AS1,ENSG00000227070,105378720
83927,NME6,ENSG00000172113,10201
83928,INTS12,ENSG00000138785,57117
83929,CDT1,ENSG00000167513,81620
83930,KRT222,ENSG00000213424,125113
83931,EIF2S1,ENSG00000134001,1965
83933,STK16,ENSG00000115661,8576
83935,KLC2,ENSG00000174996,64837
83939,ASGR1,ENSG00000141505,432
83941,ESRP2,ENSG00000103067,80004
83942,MRPL32,ENSG00000106591,64983
83948,PDIA4,ENSG00000155660,9601
83949,ZNF7,ENSG00000147789,7553
83950,NBPF26,ENSG00000273136,101060684
83951,SPTLC2,ENSG00000100596,9517
83952,TYMP,ENSG00000025708,1890
83953,ASB11,ENSG00000165192,140456
83954,VRK3,ENSG00000105053,51231
83955,SLC1A1,ENSG00000106688,6505
83960,HIVEP3,ENSG00000127124,59269
83961,SLITRK4,ENSG00000179542,139065
83962,RNF212B,ENSG00000215277,100507650
83963,SOS1,ENSG00000115904,6654
83967,ATP6V0C,ENSG00000185883,527
83971,SLC9A6,ENSG00000198689,10479
83972,GUCA2B,ENSG00000044012,2981
83973,BMP6,ENSG00000153162,654
83976,SEMA3A,ENSG00000075213,10371
83980,TMEM44,ENSG00000145014,93109
83983,DBNDD1,ENSG00000003249,79007
83984,DCAF12,ENSG00000198876,25853
83985,GLUL,ENSG00000135821,2752
83986,MAP3K4,ENSG00000085511,4216
83987,VIPAS39,ENSG00000151445,63894
83988,PLEKHA1,ENSG00000107679,59338
83989,RC3H2,ENSG00000056586,54542
83990,SGF29,ENSG00000176476,112869
83991,SULF1,ENSG00000137573,23213
83992,TEDDM1,ENSG00000203730,127670
83993,LINC00272,ENSG00000203729,388719
83994,MRFAP1,ENSG00000179010,93621
83995,RGSL1,ENSG00000121446,353299
83996,NUDT7,ENSG00000140876,283927
83997,ZNF746,ENSG00000181220,155061
83998,FAM24B,ENSG00000213185,196792
83999,AASDH,ENSG00000157426,132949
84000,VOPP1,ENSG00000154978,81552
84001,ENPP7,ENSG00000182156,339221
84002,CWF19L2,ENSG00000152404,143884
84003,CWF19L1,ENSG00000095485,55280
84004,CDH1,ENSG00000039068,999
84005,UBALD2,ENSG00000185262,283991
84006,RND3,ENSG00000115963,390
84007,SUCNR1,ENSG00000198829,56670
84008,ALYREF,ENSG00000183684,10189
84009,CFAP91,ENSG00000183833,89876
84010,IL13RA1,ENSG00000131724,3597
84011,CSNK1D,ENSG00000141551,1453
84012,PARP6,ENSG00000137817,56965
84013,AVPI1,ENSG00000119986,60370
84015,SNX5,ENSG00000089006,27131
84019,IGF2BP3,ENSG00000136231,10643
84022,ZNF37A,ENSG00000075407,7587
84036,TRIM63,ENSG00000158022,84676
84037,GFI1B,ENSG00000165702,8328
84038,GAL3ST1,ENSG00000128242,9514
84041,C1orf232,ENSG00000282872,110806296
84042,SEMA4C,ENSG00000168758,54910
84043,ZNF593,ENSG00000142684,51042
84046,ZPLD2P,ENSG00000293494,101928303
84048,ACOX2,ENSG00000168306,8309
84054,YAE1,ENSG00000241127,57002
84055,RCAN3AS,ENSG00000286061,100750325
84056,NSMCE4A,ENSG00000107672,54780
84057,PUM3,ENSG00000080608,9933
84059,SPRR5,ENSG00000283227,110806278
84061,NDUFA4,ENSG00000189043,4697
84063,EPHA10,ENSG00000183317,284656
84064,ZFP1,ENSG00000184517,162239
84065,TAFAZZIN,ENSG00000102125,6901
84066,LPO,ENSG00000167419,4025
84067,TRA2A,ENSG00000164548,29896
84068,TBX6,ENSG00000149922,6911
84069,IFT52,ENSG00000101052,51098
84070,RPS25,ENSG00000118181,6230
84078,C1orf122,ENSG00000197982,127687
84079,CD33,ENSG00000105383,945
84084,LINC01758,ENSG00000229639,105378788
84085,C16orf95,ENSG00000260456,100506581
84087,BMP4,ENSG00000125378,652
84088,LRRC7,ENSG00000033122,57554
84089,C10orf71,ENSG00000177354,118461
84090,SRCAP,ENSG00000080603,10847
84091,ANXA8L1,ENSG00000264230,728113
84092,SAMHD1,ENSG00000101347,25939
84093,AATK,ENSG00000181409,9625
84094,SERGEF,ENSG00000129158,26297
84095,UBN1,ENSG00000118900,29855
84096,PODXL,ENSG00000128567,5420
84097,FRMD6,ENSG00000139926,122786
84098,EPS15L1,ENSG00000127527,58513
84100,PIN1P1,ENSG00000293134,5301
84102,EFCAB6,ENSG00000186976,64800
84106,BTBD8,ENSG00000189195,284697
84107,GFAP,ENSG00000131095,2670
84108,CPZ,ENSG00000109625,8532
84109,PTP4A3,ENSG00000184489,11156
84116,CHTOP,ENSG00000160679,26097
84117,MT2A,ENSG00000125148,4502
84118,FAM13C,ENSG00000148541,220965
84119,TMC7,ENSG00000170537,79905
84122,P3H2,ENSG00000090530,55214
84123,TXNDC5,ENSG00000239264,81567
84124,SYT6,ENSG00000134207,148281
84125,PACSIN2,ENSG00000100266,11252
84126,RAB19,ENSG00000146955,401409
84127,JADE1,ENSG00000077684,79960
84128,HERPUD2,ENSG00000122557,64224
84131,NBPF19,ENSG00000271383,101060226
84132,PPIL1,ENSG00000137168,51645
84133,GEMIN8,ENSG00000046647,54960
84134,SASH1,ENSG00000111961,23328
84135,CRAMP1,ENSG00000007545,57585
84136,RPS6KB2,ENSG00000175634,6199
84137,DNASE1L1,ENSG00000013563,1774
84138,DYNLT2B,ENSG00000213123,255758
84140,ITIH1,ENSG00000055957,3697
84141,LINC00869,ENSG00000291158,57234
84142,LINC00869,ENSG00000291158,388692
84143,ARMH3,ENSG00000120029,79591
84144,WASL,ENSG00000106299,8976
84145,UFL1,ENSG00000014123,23376
84146,NRSN2,ENSG00000125841,80023
84147,MED1,ENSG00000125686,5469
84148,NAA60,ENSG00000122390,79903
84149,SNX3,ENSG00000112335,8724
84150,EHD4,ENSG00000103966,30844
84151,DBF4,ENSG00000006634,10926
84152,PRRT1B,ENSG00000283526,642515
84153,E2F5,ENSG00000133740,1875
84154,ALAD,ENSG00000148218,210
84155,TRPC4AP,ENSG00000100991,26133
84156,FLOT1,ENSG00000137312,10211
84157,CYP19A1,ENSG00000137869,1588
84158,AREL1,ENSG00000119682,9870
84159,TSPAN10,ENSG00000182612,83882
84160,RGS22,ENSG00000132554,26166
84161,WFIKKN2,ENSG00000173714,124857
84162,PPM1D,ENSG00000170836,8493
84163,RBM41,ENSG00000089682,55285
84164,KLHL24,ENSG00000114796,54800
84165,DEAF1,ENSG00000177030,10522
84166,CASP2,ENSG00000106144,835
84167,EVPL,ENSG00000167880,2125
84168,PORCN,ENSG00000102312,64840
84177,KRTCAP3,ENSG00000157992,200634
84180,ZFYVE27,ENSG00000155256,118813
84187,LINC01743,ENSG00000242042,255654
84193,TMUB1,ENSG00000164897,83590
84198,JPT2,ENSG00000206053,90861
84200,RUFY3,ENSG00000018189,22902
84201,IREB2,ENSG00000136381,3658
84207,PQBP1,ENSG00000102103,10084
84211,LINC01353,ENSG00000231507,100506775
84212,RHEB,ENSG00000106615,6009
84213,VAMP2,ENSG00000220205,6844
84214,DUSP2,ENSG00000158050,1844
84215,INTS4,ENSG00000149262,92105
84216,ADCK1,ENSG00000063761,57143
84217,RBIS,ENSG00000176731,401466
84218,RPIA,ENSG00000153574,22934
84219,WNK4,ENSG00000126562,65266
84224,BTG2-DT,ENSG00000233791,730227
84225,NUDT1,ENSG00000106268,4521
84228,MRTFB,ENSG00000186260,57496
84231,HSPE1,ENSG00000115541,3336
84235,PIK3CD-AS2,ENSG00000231789,101929074
84236,CTNNBIP1-AS1,ENSG00000223989,139355239
84239,TMEM274P,ENSG00000283611,113391335
84245,DGUOK,ENSG00000114956,1716
84260,SCLT1,ENSG00000151466,132320
84261,RSKR,ENSG00000167524,124923
84262,WDR72,ENSG00000166415,256764
84266,LINC01741,ENSG00000236720,101928778
84269,CCDC197,ENSG00000175699,256369
84270,SMO,ENSG00000128602,6608
84271,RAB37,ENSG00000172794,326624
84272,STK17B,ENSG00000081320,9262
84273,TRAF3,ENSG00000131323,7187
84274,CRYZL2P,ENSG00000293477,730102
84275,TSPAN6,ENSG00000000003,7105
84276,FAM161A,ENSG00000170264,84140
84277,UBR5,ENSG00000104517,51366
84278,CCR1,ENSG00000163823,1230
84279,SNCG,ENSG00000173267,6623
84280,NPY,ENSG00000122585,4852
84281,FCN1,ENSG00000085265,2219
84282,MME,ENSG00000196549,4311
84283,CFAP20,ENSG00000070761,29105
84284,AKAP9,ENSG00000127914,10142
84285,GPRIN3,ENSG00000185477,285513
84286,BARD1,ENSG00000138376,580
84287,ZDHHC16,ENSG00000171307,84287
84288,LEF1,ENSG00000138795,51176
84289,AHSP,ENSG00000169877,51327
84290,ZNF510,ENSG00000081386,22869
84291,ALDH1A3,ENSG00000184254,220
84294,RASAL2-AS1,ENSG00000224687,100302401
84295,MRPL28,ENSG00000086504,10573
84296,EXOSC2,ENSG00000130713,23404
84298,COIL,ENSG00000121058,8161
84301,LINC01744,ENSG00000236497,101927683
84304,ZMAT1,ENSG00000166432,84460
84310,MIR4427,ENSG00000265744,100616390
84315,LGMN,ENSG00000100600,5641
84316,NBPF4,ENSG00000196427,148545
84317,SEPTIN9,ENSG00000184640,10801
84318,MYH7B,ENSG00000078814,57644
84320,HSD17B6,ENSG00000025423,8630
84322,MORC4,ENSG00000133131,79710
84323,GCNT3,ENSG00000140297,9245
84324,CWH43,ENSG00000109182,80157
84326,ENPP3,ENSG00000154269,5169
84327,AP1S1,ENSG00000106367,1174
84329,TMX4,ENSG00000125827,56255
84332,CD276,ENSG00000103855,80381
84333,WDR24,ENSG00000127580,84219
84334,HMGN5,ENSG00000198157,79366
84335,ETNK2,ENSG00000143845,55224
84336,RRBP1,ENSG00000125844,6238
84337,PPP1R37,ENSG00000104866,284352
84338,PTRHD1,ENSG00000184924,391356
84339,GNGT1,ENSG00000127928,2792
84340,DPH7,ENSG00000148399,92715
84341,CDKAL1,ENSG00000145996,54901
84342,NOX4,ENSG00000086991,50507
84343,NME3,ENSG00000103024,4832
84344,VAMP8,ENSG00000118640,8673
84345,RPL3,ENSG00000100316,6122
84346,ERLNC1,ENSG00000230550,101929441
84347,PDAP1,ENSG00000106244,11333
84349,SKI,ENSG00000157933,6497
84350,CENPA,ENSG00000115163,1058
84351,ZNF880,ENSG00000221923,400713
84352,REN,ENSG00000143839,5972
84353,SNX8,ENSG00000106266,29886
84354,ASB8,ENSG00000177981,140461
84355,NECTIN2,ENSG00000130202,5819
84356,XYLT1,ENSG00000103489,64131
84357,MCEE,ENSG00000124370,84693
84358,SLC2A8,ENSG00000136856,29988
84359,MCM3,ENSG00000112118,4172
84360,NMNAT3,ENSG00000163864,349565
84361,CD2,ENSG00000116824,914
84362,AGGF1,ENSG00000164252,55109
84363,ARL9,ENSG00000196503,132946
84364,ZNF81,ENSG00000197779,347344
84365,ADD1,ENSG00000087274,118
84366,KCNA2,ENSG00000177301,3737
84367,NECAB2,ENSG00000103154,54550
84368,DOCK11,ENSG00000147251,139818
84369,FANCL,ENSG00000115392,55120
84370,CDIPT,ENSG00000103502,10423
84371,RFC2,ENSG00000049541,5982
84372,HEYL,ENSG00000163909,26508
84373,SH2D1B,ENSG00000198574,117157
84374,MAP2K2,ENSG00000126934,5605
84375,FRRS1,ENSG00000156869,391059
84376,ZNF891,ENSG00000214029,101060200
84377,TCERG1,ENSG00000113649,10915
84378,NR2C1,ENSG00000120798,7181
84379,ITGA9,ENSG00000144668,3680
84380,TMEM82,ENSG00000162460,388595
84381,NTRK3,ENSG00000140538,4916
84382,RALGPS2,ENSG00000116191,55103
84383,SH3GL1,ENSG00000141985,6455
84384,PI3,ENSG00000124102,5266
84385,ADNP,ENSG00000101126,23394
84386,CNTN2,ENSG00000184144,6900
84387,PKMYT1,ENSG00000127564,9088
84388,MIS18BP1,ENSG00000129534,55320
84389,SGSH,ENSG00000181523,6448
84390,ZDHHC9,ENSG00000188706,51114
84391,CABLES2,ENSG00000149679,81928
84392,ZNF613,ENSG00000176024,79898
84393,QKI,ENSG00000112531,9444
84394,FGF11,ENSG00000161958,2256
84395,MAVS,ENSG00000088888,57506
84396,ANXA1,ENSG00000135046,301
84397,MTERF3,ENSG00000156469,51001
84398,TNS4,ENSG00000131746,84951
84399,BEST2,ENSG00000039987,54831
84400,RIOX2,ENSG00000170854,84864
84401,ID1,ENSG00000125968,3397
84402,SEL1L,ENSG00000071537,6400
84403,RNF43,ENSG00000108375,54894
84404,NCOA5,ENSG00000124160,57727
84405,PDGFB,ENSG00000100311,5155
84406,TMEM59L,ENSG00000105696,25789
84407,TEFM,ENSG00000172171,79736
84408,TLCD3B,ENSG00000149926,83723
84409,SNRPD3,ENSG00000100028,6634
84410,TMEM87A,ENSG00000103978,25963
84411,ITGA3,ENSG00000005884,3675
84412,DDX25,ENSG00000109832,29118
84413,INO80E,ENSG00000169592,283899
84414,TTC32,ENSG00000183891,130502
84415,TSPO,ENSG00000100300,706
84416,DNAAF10,ENSG00000243667,116143
84417,MED16,ENSG00000175221,10025
84418,GPD1,ENSG00000167588,2819
84419,SCRIB,ENSG00000180900,23513
84420,CANX,ENSG00000127022,821
84421,SLITRK2,ENSG00000185985,84631
84422,ANKIB1,ENSG00000001629,54467
84423,C8A,ENSG00000157131,731
84424,SPINK8,ENSG00000229453,646424
84425,IGSF1,ENSG00000147255,3547
84426,FAIM,ENSG00000158234,55179
84427,ANAPC1,ENSG00000153107,64682
84428,TDP1,ENSG00000042088,55775
84429,SLC9A1,ENSG00000090020,6548
84430,NUP43,ENSG00000120253,348995
84431,PPP1R17,ENSG00000106341,10842
84432,MCAT,ENSG00000100294,27349
84433,RILPL1,ENSG00000188026,353116
84434,NFE2L3,ENSG00000050344,9603
84435,AGTR1,ENSG00000144891,185
84436,ESAM,ENSG00000149564,90952
84437,SFI1,ENSG00000198089,9814
84438,SEM1,ENSG00000127922,7979
84439,ARHGDIA,ENSG00000141522,396
84440,CRYM,ENSG00000103316,1428
84441,ACTC1,ENSG00000159251,70
84442,TFDP2,ENSG00000114126,7029
84443,PEBP1,ENSG00000089220,5037
84444,OSBP,ENSG00000110048,5007
84445,PTGDS,ENSG00000107317,5730
84446,HS3ST5,ENSG00000249853,222537
84447,PALS2,ENSG00000105926,51678
84448,ACVRL1,ENSG00000139567,94
84449,PTPN7,ENSG00000143851,5778
84450,RTN4IP1,ENSG00000130347,84816
84451,CHTF18,ENSG00000127586,63922
84452,SLC25A4,ENSG00000151729,291
84453,GGTA1,ENSG00000204136,2681
84454,FAM118B,ENSG00000197798,79607
84455,ZSCAN12,ENSG00000158691,9753
84456,LTK,ENSG00000062524,4058
84457,SELPLG,ENSG00000110876,6404
84458,VARS2,ENSG00000137411,57176
84459,MRPS35,ENSG00000061794,60488
84460,PLAC8,ENSG00000145287,51316
84461,SMC5,ENSG00000198887,23137
84462,P4HA1,ENSG00000122884,5033
84463,EIF3G,ENSG00000130811,8666
84464,NEK4,ENSG00000114904,6787
84465,SOX9,ENSG00000125398,6662
84466,MLLT6,ENSG00000275023,4302
84467,EOLA1,ENSG00000197620,91966
84468,P3H3,ENSG00000110811,10536
84469,ZFAND2A,ENSG00000178381,90637
84470,H2AZ1,ENSG00000164032,3015
84471,LIX1L,ENSG00000271601,128077
84472,APOH,ENSG00000091583,350
84473,ZHX1,ENSG00000165156,11244
84474,HES4,ENSG00000188290,57801
84475,COA5,ENSG00000183513,493753
84476,CDKN2C,ENSG00000123080,1031
84477,ZNF513,ENSG00000163795,130557
84478,TIFA,ENSG00000145365,92610
84479,C2orf15,ENSG00000273045,150590
84480,NT5M,ENSG00000205309,56953
84481,POLR3GL,ENSG00000121851,84265
84482,FBXO8,ENSG00000164117,26269
84483,GFUS,ENSG00000104522,7264
84484,ABI3,ENSG00000108798,51225
84485,ARHGEF4,ENSG00000136002,50649
84486,DZIP3,ENSG00000198919,9666
84487,ZNF107,ENSG00000196247,51427
84488,ANKRD34A,ENSG00000272031,284615
84489,CREG1,ENSG00000143162,8804
84490,CEMIP,ENSG00000103888,57214
84491,VEZT,ENSG00000028203,55591
84492,FAM221A,ENSG00000188732,340277
84493,KIF22,ENSG00000079616,3835
84494,YTHDF2,ENSG00000198492,51441
84495,SUPT5H,ENSG00000196235,6829
84496,EXOC3L4,ENSG00000205436,91828
84497,ATP1B1,ENSG00000143153,481
84498,JPT1,ENSG00000189159,51155
84499,CDCA4,ENSG00000170779,55038
84500,SOS2,ENSG00000100485,6655
84501,TSPYL2,ENSG00000184205,64061
84502,CTSF,ENSG00000174080,8722
84503,CSN1S1,ENSG00000126545,1446
84504,ABI1,ENSG00000136754,10006
84505,CYP4A22,ENSG00000162365,284541
84506,RGPD6,ENSG00000183054,729540
84507,SMG6,ENSG00000070366,23293
84508,FBXO25,ENSG00000147364,26260
84509,NT5C3A,ENSG00000122643,51251
84510,LAMC3,ENSG00000050555,10319
84511,TARS1,ENSG00000113407,6897
84512,ARIH1,ENSG00000166233,25820
84513,LRRC8C,ENSG00000171488,84230
84514,VTCN1,ENSG00000134258,79679
84515,NKAP,ENSG00000101882,79576
84516,WDR90,ENSG00000161996,197335
84517,ST6GALNAC5,ENSG00000117069,81849
84518,METTL2B,ENSG00000165055,55798
84519,GTPBP6,ENSG00000178605,8225
84520,SLFN5,ENSG00000166750,162394
84521,DCTD,ENSG00000129187,1635
84522,MROH7,ENSG00000184313,374977
84523,ZZEF1,ENSG00000074755,23140
84524,SLC35D2,ENSG00000130958,11046
84525,EFCAB10,ENSG00000185055,100130771
84526,UPRT,ENSG00000094841,139596
84527,IRS1,ENSG00000169047,3667
84528,MSL3B,ENSG00000293137,151507
84529,BHLHA15,ENSG00000180535,168620
84530,ZNF638,ENSG00000075292,27332
84531,LMTK2,ENSG00000164715,22853
84532,PPM1A,ENSG00000100614,5494
84533,PODNL1,ENSG00000132000,79883
84534,NEDD4,ENSG00000069869,4734
84535,CLIC1,ENSG00000213719,1192
84536,SLC25A6,ENSG00000169100,293
84537,TMEM243,ENSG00000135185,79161
84538,AHRR,ENSG00000063438,57491
84539,TSFM,ENSG00000123297,10102
84540,SLC44A2,ENSG00000129353,57153
84541,PHF14,ENSG00000106443,9678
84542,SP2,ENSG00000167182,6668
84543,SRPRA,ENSG00000182934,6734
84544,RBM10,ENSG00000182872,8241
84545,MST1R,ENSG00000164078,4486
84546,ZNF250,ENSG00000196150,58500
84547,CD74,ENSG00000019582,972
84548,FAM167B,ENSG00000183615,84734
84549,SH3GL2,ENSG00000107295,6456
84550,FBXO2,ENSG00000116661,26232
84551,HOXB8,ENSG00000120068,3218
84552,KLHL2,ENSG00000109466,11275
84553,CCT6B,ENSG00000132141,10693
84554,POMT1,ENSG00000130714,10585
84555,ARL4A,ENSG00000122644,10124
84556,GABRD,ENSG00000187730,2563
84557,SMURF1,ENSG00000198742,57154
84558,PPFIBP1,ENSG00000110841,8496
84559,RIMOC1,ENSG00000205765,285636
84560,NOP58,ENSG00000055044,51602
84561,KIAA0408,ENSG00000189367,9729
84562,METRN,ENSG00000103260,79006
84563,ALKBH3,ENSG00000166199,221120
84564,RMND5B,ENSG00000145916,64777
84565,TAL1,ENSG00000162367,6886
84566,MFAP4,ENSG00000166482,4239
84567,SMIM22,ENSG00000267795,440335
84568,ESR1,ENSG00000091831,2099
84569,UBA52,ENSG00000221983,7311
84570,RORC,ENSG00000143365,6097
84571,ZNF747,ENSG00000169955,65988
84572,COQ7,ENSG00000167186,10229
84573,ABRAXAS1,ENSG00000163322,84142
84574,RNF13,ENSG00000082996,11342
84575,HAP1,ENSG00000173805,9001
84576,SDR16C5,ENSG00000170786,195814
84577,PTK2B,ENSG00000120899,2185
84578,RPS3,ENSG00000149273,6188
84579,PSMD7,ENSG00000103035,5713
84580,CXCL16,ENSG00000161921,58191
84581,GPATCH2L,ENSG00000089916,55668
84582,REPIN1,ENSG00000214022,29803
84583,MED11,ENSG00000161920,400569
84584,SLC39A7,ENSG00000112473,7922
84585,DKK2,ENSG00000155011,27123
84586,DNAAF19,ENSG00000167131,388389
84587,NUDT21,ENSG00000167005,11051
84588,IQCA1,ENSG00000132321,79781
84589,BAIAP2L1,ENSG00000006453,55971
84590,TMEM175,ENSG00000127419,84286
84591,PRKAA2,ENSG00000162409,5563
84592,COX10,ENSG00000006695,1352
84593,MYO6,ENSG00000196586,4646
84594,NIP7,ENSG00000132603,51388
84595,KCNK13,ENSG00000152315,56659
84596,PALS1,ENSG00000072415,64398
84597,MASP2,ENSG00000009724,10747
84598,RBBP6,ENSG00000122257,5930
84599,SAMD4A,ENSG00000020577,23034
84600,NOS2,ENSG00000007171,4843
84601,NBPF8,ENSG00000270231,728841
84602,PMS2,ENSG00000122512,5395
84603,PRG4,ENSG00000116690,10216
84604,TMEM198,ENSG00000188760,130612
84605,CHPF,ENSG00000123989,79586
84606,SERPINA3,ENSG00000196136,12
84607,C19orf12,ENSG00000131943,83636
84608,TSN,ENSG00000211460,7247
84609,IQGAP3,ENSG00000183856,128239
84610,LPCAT4,ENSG00000176454,254531
84611,SHROOM1,ENSG00000164403,134549
84612,GNG2,ENSG00000186469,54331
84613,NEMP2,ENSG00000189362,100131211
84614,NPIPB12,ENSG00000169203,440353
84615,TRPC3,ENSG00000138741,7222
84616,COQ8B,ENSG00000123815,79934
84617,FBXW2,ENSG00000119402,26190
84618,C2orf68,ENSG00000168887,388969
84619,OR1F1,ENSG00000168124,4992
84620,ALG9,ENSG00000086848,79796
84621,BAG3,ENSG00000151929,9531
84622,CNOT1,ENSG00000125107,23019
84623,DET1,ENSG00000140543,55070
84624,RPS7,ENSG00000171863,6201
84625,PTPN20,ENSG00000204179,26095
84626,ZMYND12,ENSG00000066185,84217
84627,DCAF5,ENSG00000139990,8816
84628,OBP2A,ENSG00000122136,29991
84629,FCRL1,ENSG00000163534,115350
84630,ABCA6,ENSG00000154262,23460
84631,NEIL1,ENSG00000140398,79661
84632,KDM6A,ENSG00000147050,7403
84633,METTL14,ENSG00000145388,57721
84634,CNTNAP3B,ENSG00000154529,728577
84635,PDLIM7,ENSG00000196923,9260
84636,TP53BP2,ENSG00000143514,7159
84637,SETD3,ENSG00000183576,84193
84638,TLR3,ENSG00000164342,7098
84639,ZNF615,ENSG00000197619,284370
84640,CCNI,ENSG00000118816,10983
84641,ASMTL,ENSG00000169093,8623
84642,TAGLN,ENSG00000149591,6876
84643,SLC16A14,ENSG00000163053,151473
84644,TBC1D3D,ENSG00000274419,101060389
84645,WDFY1,ENSG00000085449,57590
84646,CARD8,ENSG00000105483,22900
84647,RHBDL2,ENSG00000158315,54933
84648,G6PC1,ENSG00000131482,2538
84649,RERE,ENSG00000142599,473
84650,LRRC57,ENSG00000180979,255252
84651,KLF11,ENSG00000172059,8462
84652,MYO1D,ENSG00000176658,4642
84653,STX19,ENSG00000178750,415117
84654,TET2,ENSG00000168769,54790
84655,KATNBL1,ENSG00000134152,79768
84656,ELAVL2,ENSG00000107105,1993
84657,ATP6V1C2,ENSG00000143882,245973
84658,PAGE4,ENSG00000101951,9506
84659,PXK,ENSG00000168297,54899
84660,NELFE,ENSG00000204356,7936
84661,ABHD11,ENSG00000106077,83451
84662,MAOA,ENSG00000189221,4128
84663,MAPK10,ENSG00000109339,5602
84664,DCAF8L2,ENSG00000189186,347442
84665,PDZD11,ENSG00000120509,51248
84666,SGO2,ENSG00000163535,151246
84667,KCNJ9,ENSG00000162728,3765
84668,ARHGAP5,ENSG00000100852,394
84669,CAV1,ENSG00000105974,857
84670,HAO2,ENSG00000116882,51179
84671,DDX18,ENSG00000088205,8886
84672,STAMBPL1,ENSG00000138134,57559
84673,MRPS24,ENSG00000062582,64951
84674,AAMDC,ENSG00000087884,28971
84675,ARF5,ENSG00000004059,381
84676,NUBPL,ENSG00000151413,80224
84677,FSD1L,ENSG00000106701,83856
84678,OFD1,ENSG00000046651,8481
84679,MAPK6,ENSG00000069956,5597
84680,TMUB2,ENSG00000168591,79089
84681,TRMT61A,ENSG00000166166,115708
84682,TTC16,ENSG00000167094,158248
84683,SLC16A12,ENSG00000152779,387700
84684,CEP41,ENSG00000106477,95681
84685,SNX1,ENSG00000028528,6642
84686,ANKRD9,ENSG00000156381,122416
84687,TMEM177,ENSG00000144120,80775
84688,CCL16,ENSG00000275152,6360
84689,UBAP2,ENSG00000137073,55833
84690,EMC6,ENSG00000127774,83460
84691,SLC16A11,ENSG00000174326,162515
84692,LCLAT1,ENSG00000172954,253558
84693,DHTKD1,ENSG00000181192,55526
84694,FOLR2,ENSG00000165457,2350
84695,LRFN5,ENSG00000165379,145581
84696,EIF4ENIF1,ENSG00000184708,56478
84697,BAIAP2,ENSG00000175866,10458
84698,BOLA1,ENSG00000178096,51027
84699,CKB,ENSG00000166165,1152
84700,PCSK1N,ENSG00000102109,27344
84701,MROH9,ENSG00000117501,80133
84702,GPANK1,ENSG00000204438,7918
84703,MAMLD1,ENSG00000013619,10046
84704,MAB21L3,ENSG00000173212,126868
84705,RBBP7,ENSG00000102054,5931
84706,KCNH1,ENSG00000143473,3756
84707,NGDN,ENSG00000129460,25983
84708,ARB2A,ENSG00000113391,83989
84709,MGRN1,ENSG00000102858,23295
84710,CCNT2,ENSG00000082258,905
84711,TIPIN,ENSG00000075131,54962
84712,INTS15,ENSG00000146576,79034
84713,ZKSCAN8,ENSG00000198315,7745
84714,NUP98,ENSG00000110713,4928
84715,PPP2R3C,ENSG00000092020,55012
84716,RSBN1L,ENSG00000187257,222194
84717,CARNMT1,ENSG00000156017,138199
84718,MAG,ENSG00000105695,4099
84719,COLEC11,ENSG00000118004,78989
84720,TAPBP,ENSG00000231925,6892
84721,LSM5,ENSG00000106355,23658
84722,CGNL1,ENSG00000128849,84952
84723,NPY4R2,ENSG00000264717,100996758
84724,HBEGF,ENSG00000113070,1839
84725,ZNG1C,ENSG00000196873,150472
84726,ZNG1C,ENSG00000196873,445571
84727,ZNG1C,ENSG00000196873,644019
84728,ATP5MK,ENSG00000173915,84833
84729,PRELID1,ENSG00000169230,27166
84730,SLC26A9,ENSG00000174502,115019
84731,IKBKG,ENSG00000269335,8517
84732,HDAC9,ENSG00000048052,9734
84733,SAR1B,ENSG00000152700,51128
